5455,2017-05-18,Mint Sauce,1,0.5
5440,2017-05-16,Mango Chutney,1,0.5
5439,2017-05-16,Mango Chutney,2,0.5
5438,2017-05-15,Onion Chutney,1,0.5
5438,2017-05-15,Red Sauce,1,0.5
5438,2017-05-15,Mint Sauce,1,0.5
5430,2017-05-14,Mango Chutney,1,0.5
5425,2017-05-14,Mango Chutney,1,0.5
5425,2017-05-14,Onion Chutney,1,0.5
5425,2017-05-14,Mint Sauce,1,0.5
5425,2017-05-14,Lime Pickle,1,0.5
5425,2017-05-14,Red Sauce,1,0.5
5388,2017-05-10,Mango Chutney,1,0.5
5386,2017-05-10,Mango Chutney,1,0.5
5377,2017-05-08,Mango Chutney,1,0.5
5377,2017-05-08,Mint Sauce,1,0.5
5375,2017-05-08,Mint Sauce,1,0.5
5375,2017-05-08,Mango Chutney,1,0.5
5374,2017-05-08,Red Sauce,1,0.5
5374,2017-05-08,Onion Chutney,1,0.5
5370,2017-05-08,Mango Chutney,1,0.5
5370,2017-05-08,Mint Sauce,1,0.5
5370,2017-05-08,Onion Chutney,1,0.5
5363,2017-05-07,Mint Sauce,1,0.5
5360,2017-05-07,Mango Chutney,1,0.5
5351,2017-05-06,Mango Chutney,1,0.5
5348,2017-05-06,Mint Sauce,1,0.5
5348,2017-05-06,Onion Chutney,1,0.5
5348,2017-05-06,Mango Chutney,1,0.5
5347,2017-05-06,Mango Chutney,2,0.5
5347,2017-05-06,Lime Pickle,2,0.5
5346,2017-05-06,Mint Sauce,1,0.5
5345,2017-05-06,Onion Chutney,1,0.5
5331,2017-05-05,Mango Chutney,1,0.5
5327,2017-05-05,Mango Chutney,2,0.5
5321,2017-05-05,Mango Chutney,1,0.5
5318,2017-05-04,Mango Chutney,1,0.5
5318,2017-05-04,Onion Chutney,1,0.5
5317,2017-05-04,Mango Chutney,2,0.5
5317,2017-05-04,Lime Pickle,1,0.5
5308,2017-05-02,Red Sauce,1,0.5
5308,2017-05-02,Onion Chutney,1,0.5
5291,2017-04-30,Mint Sauce,1,0.5
5284,2017-04-29,Onion Chutney,1,0.5
5283,2017-04-29,Mango Chutney,1,0.5
5283,2017-04-29,Onion Chutney,1,0.5
5267,2017-04-29,Mint Sauce,1,0.5
5264,2017-04-28,Mango Chutney,1,0.5
5263,2017-04-28,Mango Chutney,2,0.5
5262,2017-04-28,Mango Chutney,2,0.5
5258,2017-04-28,Mint Sauce,3,0.5
5255,2017-04-28,Mango Chutney,1,0.5
5255,2017-04-28,Mint Sauce,1,0.5
5254,2017-04-28,Mango Chutney,2,0.5
5254,2017-04-28,Onion Chutney,2,0.5
5254,2017-04-28,Mint Sauce,2,0.5
5254,2017-04-28,Lime Pickle,1,0.5
5254,2017-04-28,Red Sauce,1,0.5
5251,2017-04-28,Mint Sauce,1,0.5
5242,2017-04-27,Mango Chutney,1,0.5
5242,2017-04-27,Onion Chutney,1,0.5
5242,2017-04-27,Mint Sauce,1,0.5
5242,2017-04-27,Lime Pickle,1,0.5
5240,2017-04-27,Mango Chutney,1,0.5
5240,2017-04-27,Onion Chutney,1,0.5
5229,2017-04-26,Mango Chutney,1,0.5
5227,2017-04-26,Onion Chutney,1,0.5
5227,2017-04-26,Mint Sauce,1,0.5
5227,2017-04-26,Red Sauce,1,0.5
5226,2017-04-26,Onion Chutney,2,0.5
5224,2017-04-26,Onion Chutney,2,0.5
5215,2017-04-24,Mango Chutney,1,0.5
5212,2017-04-24,Mint Sauce,3,0.5
5211,2017-04-24,Mint Sauce,2,0.5
5210,2017-04-24,Mango Chutney,1,0.5
5209,2017-04-24,Mango Chutney,1,0.5
5207,2017-04-23,Mango Chutney,2,0.5
5207,2017-04-23,Onion Chutney,1,0.5
5207,2017-04-23,Mint Sauce,1,0.5
5200,2017-04-22,Mango Chutney,2,0.5
5200,2017-04-22,Onion Chutney,2,0.5
5200,2017-04-22,Mint Sauce,2,0.5
5200,2017-04-22,Lime Pickle,1,0.5
5200,2017-04-22,Red Sauce,2,0.5
5199,2017-04-22,Onion Chutney,1,0.5
5198,2017-04-22,Mango Chutney,1,0.5
5195,2017-04-22,Mango Chutney,1,0.5
5192,2017-04-22,Mango Chutney,1,0.5
5190,2017-04-22,Mango Chutney,1,0.5
5190,2017-04-22,Onion Chutney,1,0.5
5190,2017-04-22,Mint Sauce,1,0.5
5186,2017-04-22,Mint Sauce,1,0.5
5185,2017-04-22,Mint Sauce,2,0.5
5184,2017-04-22,Mango Chutney,2,0.5
5183,2017-04-22,Mango Chutney,1,0.5
5183,2017-04-22,Onion Chutney,1,0.5
5181,2017-04-22,Mango Chutney,1,0.5
5181,2017-04-22,Mint Sauce,1,0.5
5180,2017-04-22,Mango Chutney,1,0.5
5180,2017-04-22,Mint Sauce,1,0.5
5170,2017-04-21,Mint Sauce,1,0.5
5161,2017-04-20,Onion Chutney,2,0.5
5160,2017-04-20,Mint Sauce,2,0.5
5160,2017-04-20,Mango Chutney,1,0.5
5157,2017-04-20,Mango Chutney,1,0.5
5152,2017-04-19,Lime Pickle,1,0.5
5150,2017-04-18,Onion Chutney,2,0.5
5134,2017-04-17,Mango Chutney,2,0.5
5134,2017-04-17,Lime Pickle,1,0.5
5131,2017-04-17,Mango Chutney,1,0.5
5131,2017-04-17,Onion Chutney,1,0.5
5131,2017-04-17,Mint Sauce,1,0.5
5131,2017-04-17,Red Sauce,1,0.5
5130,2017-04-17,Mango Chutney,1,0.5
5107,2017-04-15,Mint Sauce,1,0.5
5106,2017-04-15,Mango Chutney,1,0.5
5105,2017-04-15,Mint Sauce,1,0.5
5102,2017-04-15,Mint Sauce,1,0.5
5100,2017-04-15,Mango Chutney,2,0.5
5100,2017-04-15,Mint Sauce,1,0.5
5099,2017-04-15,Mango Chutney,2,0.5
5099,2017-04-15,Mint Sauce,2,0.5
5099,2017-04-15,Onion Chutney,2,0.5
5091,2017-04-14,Mango Chutney,1,0.5
5088,2017-04-14,Mint Sauce,2,0.5
5084,2017-04-14,Mango Chutney,2,0.5
5081,2017-04-13,Mango Chutney,1,0.5
5080,2017-04-13,Mango Chutney,1,0.5
5077,2017-04-13,Mango Chutney,1,0.5
5077,2017-04-13,Onion Chutney,1,0.5
5077,2017-04-13,Mint Sauce,1,0.5
5077,2017-04-13,Red Sauce,1,0.5
5067,2017-04-12,Onion Chutney,1,0.5
5067,2017-04-12,Red Sauce,1,0.5
5062,2017-04-12,Lime Pickle,1,0.5
5047,2017-04-09,Mango Chutney,1,0.5
5045,2017-04-09,Onion Chutney,2,0.5
5043,2017-04-09,Lime Pickle,1,0.5
5042,2017-04-09,Mango Chutney,1,0.5
5038,2017-04-09,Mango Chutney,1,0.5
5036,2017-04-09,Lime Pickle,1,0.5
5030,2017-04-08,Onion Chutney,1,0.5
5030,2017-04-08,Red Sauce,1,0.5
5028,2017-04-08,Mango Chutney,1,0.5
5026,2017-04-08,Mango Chutney,1,0.5
5025,2017-04-08,Mango Chutney,1,0.5
5025,2017-04-08,Onion Chutney,1,0.5
5024,2017-04-08,Mint Sauce,1,0.5
5022,2017-04-08,Onion Chutney,1,0.5
5022,2017-04-08,Mango Chutney,2,0.5
5022,2017-04-08,Mint Sauce,1,0.5
5018,2017-04-07,Mango Chutney,1,0.5
5012,2017-04-07,Mango Chutney,1,0.5
5012,2017-04-07,Mint Sauce,1,0.5
5010,2017-04-07,Mango Chutney,2,0.5
4993,2017-04-05,Mango Chutney,1,0.5
4992,2017-04-05,Lime Pickle,1,0.5
4991,2017-04-05,Lime Pickle,1,0.5
4983,2017-04-03,Mango Chutney,1,0.5
4980,2017-04-03,Mango Chutney,1,0.5
4978,2017-04-02,Mint Sauce,1,0.5
4972,2017-04-02,Mango Chutney,2,0.5
4972,2017-04-02,Onion Chutney,2,0.5
4972,2017-04-02,Mint Sauce,2,0.5
4972,2017-04-02,Lime Pickle,2,0.5
4963,2017-04-01,Mint Sauce,1,0.5
4963,2017-04-01,Mango Chutney,1,0.5
4963,2017-04-01,Onion Chutney,1,0.5
4960,2017-04-01,Mango Chutney,1,0.5
4960,2017-04-01,Onion Chutney,2,0.5
4959,2017-04-01,Mango Chutney,1,0.5
4956,2017-04-01,Onion Chutney,1,0.5
4955,2017-04-01,Mango Chutney,1,0.5
4955,2017-04-01,Red Sauce,1,0.5
4950,2017-04-01,Mango Chutney,2,0.5
4949,2017-04-01,Mint Sauce,1,0.5
4949,2017-04-01,Red Sauce,1,0.5
4948,2017-04-01,Onion Chutney,2,0.5
4948,2017-04-01,Mint Sauce,1,0.5
4948,2017-04-01,Mango Chutney,1,0.5
4947,2017-04-01,Mango Chutney,1,0.5
4946,2017-04-01,Mango Chutney,1,0.5
4944,2017-04-01,Red Sauce,2,0.5
4944,2017-04-01,Onion Chutney,1,0.5
4944,2017-04-01,Mint Sauce,2,0.5
4941,2017-03-31,Onion Chutney,1,0.5
4941,2017-03-31,Mint Sauce,1,0.5
4939,2017-03-31,Mint Sauce,1,0.5
4939,2017-03-31,Onion Chutney,1,0.5
4939,2017-03-31,Red Sauce,1,0.5
4917,2017-03-29,Lime Pickle,1,0.5
4917,2017-03-29,Mango Chutney,1,0.5
4907,2017-03-28,Mint Sauce,1,0.5
4903,2017-03-27,Onion Chutney,1,0.5
4903,2017-03-27,Red Sauce,1,0.5
4900,2017-03-27,Mango Chutney,1,0.5
4893,2017-03-26,Mango Chutney,2,0.5
4891,2017-03-26,Onion Chutney,1,0.5
4890,2017-03-26,Mango Chutney,1,0.5
4890,2017-03-26,Mint Sauce,1,0.5
4890,2017-03-26,Red Sauce,1,0.5
4887,2017-03-26,Mint Sauce,3,0.5
4887,2017-03-26,Lime Pickle,1,0.5
4879,2017-03-25,Mango Chutney,1,0.5
4870,2017-03-24,Onion Chutney,2,0.5
4866,2017-03-24,Mango Chutney,1,0.5
4856,2017-03-24,Mango Chutney,1,0.5
4856,2017-03-24,Onion Chutney,1,0.5
4855,2017-03-24,Mango Chutney,1,0.5
4855,2017-03-24,Onion Chutney,1,0.5
4846,2017-03-22,Mango Chutney,1,0.5
4846,2017-03-22,Onion Chutney,1,0.5
4842,2017-03-21,Mint Sauce,1,0.5
4840,2017-03-21,Mango Chutney,1,0.5
4840,2017-03-21,Mint Sauce,1,0.5
4838,2017-03-20,Mango Chutney,1,0.5
4835,2017-03-20,Mint Sauce,2,0.5
4833,2017-03-20,Mango Chutney,1,0.5
4833,2017-03-20,Onion Chutney,1,0.5
4830,2017-03-19,Red Sauce,1,0.5
4822,2017-03-18,Onion Chutney,1,0.5
4822,2017-03-18,Red Sauce,1,0.5
4817,2017-03-18,Onion Chutney,1,0.5
4817,2017-03-18,Red Sauce,1,0.5
4817,2017-03-18,Mint Sauce,2,0.5
4816,2017-03-18,Mango Chutney,1,0.5
4815,2017-03-18,Mango Chutney,1,0.5
4813,2017-03-18,Red Sauce,1,0.5
4809,2017-03-18,Red Sauce,3,0.5
4806,2017-03-17,Mango Chutney,1,0.5
4805,2017-03-17,Mango Chutney,2,0.5
4805,2017-03-17,Mint Sauce,1,0.5
4805,2017-03-17,Onion Chutney,1,0.5
4802,2017-03-17,Mango Chutney,1,0.5
4800,2017-03-17,Mango Chutney,1,0.5
4799,2017-03-17,Mango Chutney,1,0.5
4797,2017-03-17,Mango Chutney,1,0.5
4795,2017-03-17,Mango Chutney,2,0.5
4790,2017-03-17,Red Sauce,1,0.5
4788,2017-03-17,Mango Chutney,1,0.5
4788,2017-03-17,Onion Chutney,1,0.5
4788,2017-03-17,Mint Sauce,1,0.5
4779,2017-03-15,Onion Chutney,1,0.5
4769,2017-03-14,Onion Chutney,1,0.5
4769,2017-03-14,Mango Chutney,1,0.5
4756,2017-03-12,Mango Chutney,2,0.5
4756,2017-03-12,Onion Chutney,1,0.5
4756,2017-03-12,Mint Sauce,1,0.5
4756,2017-03-12,Red Sauce,1,0.5
4751,2017-03-11,Onion Chutney,1,0.5
4751,2017-03-11,Mint Sauce,1,0.5
4751,2017-03-11,Mango Chutney,1,0.5
4739,2017-03-10,Mango Chutney,1,0.5
4739,2017-03-10,Mint Sauce,1,0.5
4723,2017-03-08,Onion Chutney,1,0.5
4722,2017-03-08,Mint Sauce,2,0.5
4722,2017-03-08,Mango Chutney,1,0.5
4718,2017-03-07,Mango Chutney,1,0.5
4715,2017-03-05,Red Sauce,1,0.5
4715,2017-03-05,Onion Chutney,1,0.5
4710,2017-03-05,Mango Chutney,1,0.5
4710,2017-03-05,Red Sauce,1,0.5
4700,2017-03-04,Mango Chutney,1,0.5
4696,2017-03-04,Mango Chutney,1,0.5
4693,2017-03-03,Red Sauce,1,0.5
4692,2017-03-03,Mango Chutney,1,0.5
4692,2017-03-03,Red Sauce,1,0.5
4689,2017-03-03,Mango Chutney,1,0.5
4688,2017-03-03,Mint Sauce,1,0.5
4687,2017-03-02,Red Sauce,1,0.5
4687,2017-03-02,Onion Chutney,1,0.5
4685,2017-03-02,Mint Sauce,1,0.5
4682,2017-03-02,Mango Chutney,1,0.5
4682,2017-03-02,Mint Sauce,1,0.5
4679,2017-03-01,Onion Chutney,1,0.5
4677,2017-03-01,Mango Chutney,1,0.5
4677,2017-03-01,Onion Chutney,1,0.5
4666,2017-02-26,Mint Sauce,1,0.5
4657,2017-02-25,Mint Sauce,1,0.5
4654,2017-02-25,Mango Chutney,1,0.5
4654,2017-02-25,Red Sauce,1,0.5
4654,2017-02-25,Lime Pickle,1,0.5
4652,2017-02-25,Mango Chutney,1,0.5
4650,2017-02-25,Mango Chutney,1,0.5
4641,2017-02-24,Mango Chutney,2,0.5
4640,2017-02-24,Mango Chutney,1,0.5
4639,2017-02-24,Mango Chutney,1,0.5
4629,2017-02-23,Mango Chutney,1,0.5
4629,2017-02-23,Mint Sauce,1,0.5
4626,2017-02-22,Mint Sauce,2,0.5
4624,2017-02-22,Red Sauce,1,0.5
4623,2017-02-22,Onion Chutney,1,0.5
4623,2017-02-22,Mint Sauce,1,0.5
4620,2017-02-21,Mango Chutney,1,0.5
4609,2017-02-18,Mint Sauce,1,0.5
4609,2017-02-18,Mango Chutney,1,0.5
4607,2017-02-18,Mango Chutney,1,0.5
4607,2017-02-18,Mint Sauce,1,0.5
4607,2017-02-18,Onion Chutney,1,0.5
4605,2017-02-18,Red Sauce,1,0.5
4604,2017-02-18,Red Sauce,1,0.5
4603,2017-02-18,Mango Chutney,1,0.5
4603,2017-02-18,Mint Sauce,1,0.5
4603,2017-02-18,Red Sauce,1,0.5
4603,2017-02-18,Lime Pickle,1,0.5
4602,2017-02-18,Mango Chutney,1,0.5
4602,2017-02-18,Mint Sauce,1,0.5
4602,2017-02-18,Lime Pickle,1,0.5
4601,2017-02-18,Mango Chutney,1,0.5
4601,2017-02-18,Mint Sauce,1,0.5
4586,2017-02-17,Mango Chutney,2,0.5
4579,2017-02-17,Mango Chutney,2,0.5
4575,2017-02-17,Mint Sauce,2,0.5
4574,2017-02-17,Mint Sauce,1,0.5
4571,2017-02-16,Mango Chutney,1,0.5
4571,2017-02-16,Lime Pickle,1,0.5
4567,2017-02-16,Lime Pickle,1,0.5
4567,2017-02-16,Mango Chutney,1,0.5
4565,2017-02-15,Onion Chutney,2,0.5
4565,2017-02-15,Red Sauce,1,0.5
4565,2017-02-15,Mint Sauce,1,0.5
4559,2017-02-14,Mango Chutney,1,0.5
4556,2017-02-14,Onion Chutney,1,0.5
4556,2017-02-14,Mint Sauce,1,0.5
4556,2017-02-14,Lime Pickle,1,0.5
4556,2017-02-14,Red Sauce,1,0.5
4552,2017-02-14,Mango Chutney,1,0.5
4551,2017-02-14,Mango Chutney,1,0.5
4547,2017-02-14,Mint Sauce,1,0.5
4546,2017-02-14,Red Sauce,1,0.5
4527,2017-02-11,Red Sauce,1,0.5
4526,2017-02-11,Mango Chutney,1,0.5
4526,2017-02-11,Onion Chutney,1,0.5
4524,2017-02-11,Onion Chutney,1,0.5
4524,2017-02-11,Mint Sauce,2,0.5
4524,2017-02-11,Red Sauce,1,0.5
4518,2017-02-10,Mango Chutney,1,0.5
4515,2017-02-10,Mango Chutney,2,0.5
4511,2017-02-10,Mango Chutney,1,0.5
4511,2017-02-10,Mint Sauce,1,0.5
4511,2017-02-10,Red Sauce,1,0.5
4506,2017-02-09,Mango Chutney,1,0.5
4498,2017-02-08,Mango Chutney,1,0.5
4495,2017-02-08,Mango Chutney,2,0.5
4480,2017-02-05,Mango Chutney,1,0.5
4480,2017-02-05,Onion Chutney,1,0.5
4480,2017-02-05,Mint Sauce,1,0.5
4480,2017-02-05,Red Sauce,1,0.5
4479,2017-02-05,Onion Chutney,1,0.5
4474,2017-02-04,Onion Chutney,1,0.5
4468,2017-02-04,Mint Sauce,1,0.5
4464,2017-02-04,Mango Chutney,2,0.5
4461,2017-02-04,Mint Sauce,1,0.5
4454,2017-02-03,Mango Chutney,1,0.5
4452,2017-02-03,Mint Sauce,1,0.5
4448,2017-02-02,Mint Sauce,1,0.5
4446,2017-02-01,Onion Chutney,1,0.5
4444,2017-02-01,Mango Chutney,1,0.5
4435,2017-01-31,Mango Chutney,1,0.5
4431,2017-01-31,Mango Chutney,1,0.5
4431,2017-01-31,Red Sauce,1,0.5
4416,2017-01-28,Mango Chutney,3,0.5
4414,2017-01-28,Mango Chutney,1,0.5
4414,2017-01-28,Mint Sauce,1,0.5
4413,2017-01-28,Mango Chutney,1,0.5
4402,2017-01-28,Mango Chutney,1,0.5
4402,2017-01-28,Onion Chutney,1,0.5
4402,2017-01-28,Mint Sauce,1,0.5
4402,2017-01-28,Red Sauce,1,0.5
4399,2017-01-27,Mango Chutney,1,0.5
4399,2017-01-27,Mint Sauce,1,0.5
4396,2017-01-27,Mango Chutney,1,0.5
4394,2017-01-27,Mint Sauce,2,0.5
4392,2017-01-27,Mint Sauce,1,0.5
4390,2017-01-27,Mint Sauce,1,0.5
4379,2017-01-26,Onion Chutney,2,0.5
4375,2017-01-26,Mango Chutney,1,0.5
4375,2017-01-26,Onion Chutney,1,0.5
4375,2017-01-26,Lime Pickle,1,0.5
4371,2017-01-26,Mango Chutney,1,0.5
4371,2017-01-26,Onion Chutney,1,0.5
4364,2017-01-25,Mango Chutney,1,0.5
4364,2017-01-25,Red Sauce,1,0.5
4363,2017-01-25,Mango Chutney,1,0.5
4358,2017-01-24,Onion Chutney,2,0.5
4356,2017-01-24,Mango Chutney,1,0.5
4356,2017-01-24,Red Sauce,1,0.5
4354,2017-01-23,Lime Pickle,1,0.5
4353,2017-01-23,Mango Chutney,1,0.5
4351,2017-01-23,Mango Chutney,1,0.5
4349,2017-01-23,Mint Sauce,1,0.5
4345,2017-01-22,Mango Chutney,2,0.5
4344,2017-01-21,Onion Chutney,2,0.5
4333,2017-01-21,Mango Chutney,1,0.5
4333,2017-01-21,Onion Chutney,1,0.5
4333,2017-01-21,Mint Sauce,1,0.5
4333,2017-01-21,Red Sauce,1,0.5
4332,2017-01-21,Mango Chutney,1,0.5
4332,2017-01-21,Onion Chutney,1,0.5
4332,2017-01-21,Mint Sauce,1,0.5
4332,2017-01-21,Red Sauce,1,0.5
4330,2017-01-21,Mango Chutney,1,0.5
4311,2017-01-19,Mango Chutney,1,0.5
4302,2017-01-18,Mango Chutney,2,0.5
4302,2017-01-18,Red Sauce,1,0.5
4301,2017-01-18,Mint Sauce,1,0.5
4298,2017-01-18,Mango Chutney,1,0.5
4281,2017-01-14,Mint Sauce,1,0.5
4280,2017-01-14,Mint Sauce,1,0.5
4279,2017-01-14,Mango Chutney,3,0.5
4279,2017-01-14,Mint Sauce,2,0.5
4279,2017-01-14,Red Sauce,2,0.5
4278,2017-01-14,Mango Chutney,1,0.5
4278,2017-01-14,Mint Sauce,1,0.5
4278,2017-01-14,Red Sauce,1,0.5
4277,2017-01-14,Mango Chutney,1,0.5
4276,2017-01-14,Mango Chutney,1,0.5
4272,2017-01-13,Mango Chutney,1,0.5
4272,2017-01-13,Mint Sauce,1,0.5
4270,2017-01-13,Mango Chutney,2,0.5
4265,2017-01-13,Mint Sauce,1,0.5
4261,2017-01-12,Mango Chutney,1,0.5
4261,2017-01-12,Mint Sauce,1,0.5
4260,2017-01-12,Mango Chutney,1,0.5
4259,2017-01-12,Mango Chutney,1,0.5
4259,2017-01-12,Mint Sauce,1,0.5
4252,2017-01-11,Mango Chutney,1,0.5
4246,2017-01-09,Mango Chutney,1,0.5
4245,2017-01-08,Onion Chutney,2,0.5
4235,2017-01-08,Lime Pickle,1,0.5
4235,2017-01-08,Red Sauce,1,0.5
4229,2017-01-07,Onion Chutney,1,0.5
4229,2017-01-07,Red Sauce,1,0.5
4227,2017-01-07,Mango Chutney,1,0.5
4227,2017-01-07,Onion Chutney,1,0.5
4227,2017-01-07,Lime Pickle,1,0.5
4217,2017-01-07,Mango Chutney,2,0.5
4207,2017-01-06,Mint Sauce,2,0.5
4206,2017-01-06,Mango Chutney,1,0.5
4197,2017-01-05,Mango Chutney,1,0.5
4193,2017-01-04,Mango Chutney,1,0.5
4193,2017-01-04,Red Sauce,1,0.5
4192,2017-01-04,Mango Chutney,2,0.5
4192,2017-01-04,Onion Chutney,2,0.5
4192,2017-01-04,Mint Sauce,1,0.5
4192,2017-01-04,Red Sauce,1,0.5
4190,2017-01-04,Mint Sauce,2,0.5
4189,2017-01-04,Mint Sauce,2,0.5
4184,2017-01-04,Mango Chutney,1,0.5
4172,2017-01-02,Onion Chutney,2,0.5
4172,2017-01-02,Red Sauce,1,0.5
4169,2017-01-02,Mango Chutney,1,0.5
4169,2017-01-02,Mint Sauce,1,0.5
4169,2017-01-02,Lime Pickle,1,0.5
4166,2017-01-02,Mint Sauce,1,0.5
4161,2017-01-01,Mango Chutney,1,0.5
4161,2017-01-01,Onion Chutney,1,0.5
4161,2017-01-01,Mint Sauce,1,0.5
4161,2017-01-01,Red Sauce,1,0.5
4157,2017-01-01,Mango Chutney,1,0.5
4157,2017-01-01,Mint Sauce,1,0.5
4156,2017-01-01,Mango Chutney,1,0.5
4156,2017-01-01,Onion Chutney,1,0.5
4156,2017-01-01,Mint Sauce,1,0.5
4154,2017-01-01,Mango Chutney,2,0.5
4154,2017-01-01,Mint Sauce,2,0.5
4153,2017-01-01,Mango Chutney,2,0.5
4153,2017-01-01,Mint Sauce,2,0.5
4150,2016-12-31,Onion Chutney,1,0.5
4149,2016-12-31,Mint Sauce,1,0.5
4149,2016-12-31,Mango Chutney,1,0.5
4144,2016-12-31,Lime Pickle,1,0.5
4144,2016-12-31,Mint Sauce,1,0.5
4138,2016-12-31,Mango Chutney,1,0.5
4135,2016-12-31,Onion Chutney,1,0.5
4135,2016-12-31,Mango Chutney,1,0.5
4135,2016-12-31,Mint Sauce,1,0.5
4132,2016-12-31,Mango Chutney,2,0.5
4132,2016-12-31,Onion Chutney,1,0.5
4132,2016-12-31,Mint Sauce,1,0.5
4130,2016-12-31,Lime Pickle,2,0.5
4126,2016-12-30,Mango Chutney,1,0.5
4123,2016-12-30,Mint Sauce,1,0.5
4116,2016-12-29,Mango Chutney,1,0.5
4116,2016-12-29,Mint Sauce,1,0.5
4115,2016-12-28,Onion Chutney,1,0.5
4115,2016-12-28,Mint Sauce,1,0.5
4111,2016-12-28,Lime Pickle,1,0.5
4107,2016-12-28,Mint Sauce,1,0.5
4101,2016-12-27,Mango Chutney,1,0.5
4101,2016-12-27,Onion Chutney,1,0.5
4101,2016-12-27,Lime Pickle,1,0.5
4100,2016-12-27,Onion Chutney,2,0.5
4098,2016-12-27,Onion Chutney,1,0.5
4098,2016-12-27,Mango Chutney,1,0.5
4095,2016-12-27,Mint Sauce,1,0.5
4092,2016-12-26,Mint Sauce,1,0.5
4092,2016-12-26,Onion Chutney,1,0.5
4091,2016-12-26,Mint Sauce,1,0.5
4083,2016-12-24,Mango Chutney,4,0.5
4083,2016-12-24,Lime Pickle,1,0.5
4082,2016-12-24,Mango Chutney,2,0.5
4082,2016-12-24,Onion Chutney,1,0.5
4082,2016-12-24,Mint Sauce,1,0.5
4075,2016-12-23,Mint Sauce,1,0.5
4071,2016-12-23,Red Sauce,1,0.5
4070,2016-12-23,Mint Sauce,1,0.5
4069,2016-12-23,Mint Sauce,2,0.5
4069,2016-12-23,Onion Chutney,1,0.5
4068,2016-12-23,Onion Chutney,2,0.5
4067,2016-12-23,Mint Sauce,2,0.5
4062,2016-12-23,Mango Chutney,1,0.5
4062,2016-12-23,Mint Sauce,1,0.5
4058,2016-12-22,Mango Chutney,1,0.5
4056,2016-12-22,Mango Chutney,1,0.5
4049,2016-12-21,Mint Sauce,3,0.5
4047,2016-12-21,Onion Chutney,1,0.5
4047,2016-12-21,Mango Chutney,1,0.5
4039,2016-12-20,Mango Chutney,2,0.5
4034,2016-12-19,Mint Sauce,3,0.5
4028,2016-12-18,Onion Chutney,1,0.5
4028,2016-12-18,Mango Chutney,1,0.5
4026,2016-12-18,Mango Chutney,2,0.5
4026,2016-12-18,Mint Sauce,1,0.5
4025,2016-12-18,Mango Chutney,1,0.5
4022,2016-12-18,Mango Chutney,1,0.5
4022,2016-12-18,Mint Sauce,1,0.5
4021,2016-12-18,Mint Sauce,2,0.5
4020,2016-12-18,Mint Sauce,2,0.5
4019,2016-12-17,Mint Sauce,1,0.5
4018,2016-12-17,Mango Chutney,1,0.5
4018,2016-12-17,Mint Sauce,1,0.5
4015,2016-12-17,Mint Sauce,3,0.5
4015,2016-12-17,Lime Pickle,1,0.5
4011,2016-12-17,Mango Chutney,1,0.5
4006,2016-12-17,Mango Chutney,1,0.5
4006,2016-12-17,Onion Chutney,1,0.5
4006,2016-12-17,Mint Sauce,1,0.5
4006,2016-12-17,Lime Pickle,1,0.5
4006,2016-12-17,Red Sauce,1,0.5
4001,2016-12-17,Lime Pickle,1,0.5
4001,2016-12-17,Onion Chutney,1,0.5
4001,2016-12-17,Mango Chutney,1,0.5
3997,2016-12-16,Mint Sauce,1,0.5
3997,2016-12-16,Mango Chutney,1,0.5
3994,2016-12-16,Mango Chutney,2,0.5
3994,2016-12-16,Onion Chutney,1,0.5
3989,2016-12-16,Red Sauce,1,0.5
3989,2016-12-16,Mango Chutney,1,0.5
3989,2016-12-16,Onion Chutney,1,0.5
3987,2016-12-16,Mint Sauce,1,0.5
3986,2016-12-16,Mint Sauce,2,0.5
3985,2016-12-15,Onion Chutney,2,0.5
3985,2016-12-15,Red Sauce,1,0.5
3982,2016-12-15,Lime Pickle,1,0.5
3976,2016-12-15,Mint Sauce,1,0.5
3971,2016-12-13,Mango Chutney,2,0.5
3967,2016-12-12,Mango Chutney,2,0.5
3963,2016-12-11,Mango Chutney,1,0.5
3963,2016-12-11,Onion Chutney,1,0.5
3963,2016-12-11,Mint Sauce,1,0.5
3963,2016-12-11,Red Sauce,1,0.5
3962,2016-12-11,Red Sauce,1,0.5
3961,2016-12-11,Onion Chutney,2,0.5
3960,2016-12-11,Red Sauce,1,0.5
3956,2016-12-10,Onion Chutney,2,0.5
3956,2016-12-10,Red Sauce,1,0.5
3955,2016-12-10,Mango Chutney,1,0.5
3955,2016-12-10,Onion Chutney,1,0.5
3955,2016-12-10,Mint Sauce,1,0.5
3954,2016-12-10,Mango Chutney,1,0.5
3949,2016-12-10,Mint Sauce,1,0.5
3948,2016-12-10,Mango Chutney,1,0.5
3948,2016-12-10,Mint Sauce,1,0.5
3947,2016-12-10,Mango Chutney,1,0.5
3946,2016-12-10,Mint Sauce,1,0.5
3944,2016-12-10,Mango Chutney,1,0.5
3935,2016-12-09,Onion Chutney,1,0.5
3935,2016-12-09,Red Sauce,1,0.5
3922,2016-12-08,Mango Chutney,1,0.5
3921,2016-12-08,Mango Chutney,1,0.5
3919,2016-12-07,Mango Chutney,1,0.5
3913,2016-12-06,Onion Chutney,1,0.5
3913,2016-12-06,Red Sauce,1,0.5
3909,2016-12-05,Mint Sauce,1,0.5
3908,2016-12-05,Mango Chutney,3,0.5
